playerLabel,birthDate,countryLabel,height,sexLabel
摩頓·柏達臣,1981-09-08T00:00:00Z,挪威,183,男
Miletiy Balchos,1949-05-15T00:00:00Z,,,男
李正秀,1980-01-08T00:00:00Z,大韩民国,185,男
米利沃耶·諾瓦科維奇,1979-05-18T00:00:00Z,斯洛文尼亞,192,男
保簡尼加,1979-05-25T00:00:00Z,美國,183,男
热尔松·费尔南德斯,1986-09-02T00:00:00Z,瑞士,183,男
克里斯蒂安·马乔,1982-02-11T00:00:00Z,意大利,184,男
伊德里斯·卡文尼,1984-02-18T00:00:00Z,喀麦隆,186,男
志尹南,1976-11-20T00:00:00Z,朝鮮民主主義人民共和國,176,男
塞巴斯蒂安·吉奥文科,1987-01-26T00:00:00Z,意大利,162,男
華達·比沙,1986-08-07T00:00:00Z,斯洛文尼亞,185,男
吉恩·马库恩,1983-05-29T00:00:00Z,喀麦隆,173,男
马克·冈萨雷斯,1984-07-10T00:00:00Z,南非,176,男
马克·冈萨雷斯,1984-07-10T00:00:00Z,智利,176,男
約翰·潘特西爾,1981-06-15T00:00:00Z,迦納,178,男
拉尔斯·雅各布森,1979-09-20T00:00:00Z,丹麥王國,181,男
Christian Schilling,1879-10-11T00:00:00Z,德國,,男
Werner Schulz,1913-06-22T00:00:00Z,德國,,男
Karl Schulz,1901-05-10T00:00:00Z,德國,,男
Karl Schulz,1905-05-10T00:00:00Z,德國,,男
Josef Schümmelfelder,1891-10-31T00:00:00Z,德國,,男
Fritz Schulz,1886-11-09T00:00:00Z,德意志帝國,,男
Karl Schlösser,1912-01-29T00:00:00Z,德國,,男
Willy Schwedler,1894-08-04T00:00:00Z,德國,,男
法比奥·达·席尔瓦,1990-07-09T00:00:00Z,巴西,172,男
亞倫·詹姆斯·拉姆塞,1990-12-26T00:00:00Z,英国,182,男
奧斯卡·卡度素,1983-05-20T00:00:00Z,巴拉圭,193,男
戴倫·賓特,1984-02-06T00:00:00Z,英国,180,男
查尔斯·斯科特·谢灵顿,1857-11-27T00:00:00Z,美國,,男
查尔斯·斯科特·谢灵顿,1857-11-27T00:00:00Z,英国,,男
安东尼奥·诺切里诺,1985-04-09T00:00:00Z,意大利,175,男
托马斯·卡伦博格,1983-03-20T00:00:00Z,丹麥王國,183,男
列特臣,1977-12-17T00:00:00Z,葡萄牙,175,男
列特臣,1977-12-17T00:00:00Z,巴西,175,男
亚历山德罗·科斯塔库塔,1966-04-24T00:00:00Z,意大利,182,男
戈登·班克斯,1937-12-30T00:00:00Z,英国,183,男
塞爾吉·伊格納舍維奇,1979-07-14T00:00:00Z,俄罗斯,186,男
斯科特·帕克,1980-10-13T00:00:00Z,英国,175,男
埃尔德·波斯蒂加,1982-08-02T00:00:00Z,葡萄牙,182,男
基姆·谢尔斯特伦,1982-08-24T00:00:00Z,瑞典,185,男
埃当·阿扎尔,1991-01-07T00:00:00Z,比利時,175,男
本尼·麦卡锡,1977-11-12T00:00:00Z,南非,183,男
Egon Pollak,1898-11-12T00:00:00Z,奧地利,,男
Egon Pollak,1898-11-12T00:00:00Z,以色列,,男
Hans-Jürgen Gundelach,1963-11-29T00:00:00Z,德國,,男
德米·德齐乌,1983-05-26T00:00:00Z,荷兰王国,174,男
大卫·西曼,1963-09-19T00:00:00Z,英国,193,男
马克·休斯,1963-11-01T00:00:00Z,英国,178,男
索尔·坎贝尔,1974-09-18T00:00:00Z,英国,188,男
亨里克·希拉里奥,1975-10-21T00:00:00Z,葡萄牙,189,男
遠藤保仁,1980-01-28T00:00:00Z,日本,178,男
卡德勒戈·穆费拉,1984-11-29T00:00:00Z,南非,180,男
麥斯·彭利拿,1984-06-08T00:00:00Z,烏拉圭,173,男
博纳尼·库马洛,1987-01-06T00:00:00Z,南非,190,男
艾華路·彭利拿,1985-11-28T00:00:00Z,烏拉圭,182,男
迭戈·戈丁,1986-02-16T00:00:00Z,烏拉圭,188,男
马克斯韦尔·舒尔勒·卡贝里诺·安德拉德,1981-08-27T00:00:00Z,巴西,176,男
马克斯韦尔·舒尔勒·卡贝里诺·安德拉德,1981-08-27T00:00:00Z,荷兰王国,176,男
戈特弗里德·富克斯,1889-05-03T00:00:00Z,德國,,男
安德烈·皮亞托夫,1984-06-28T00:00:00Z,烏克蘭,190,男
德尼尔森·佩雷拉·内维斯,1988-02-16T00:00:00Z,巴西,179,男
盧卡斯·尼爾,1978-03-09T00:00:00Z,澳大利亚,185,男
安德烈·沃罗宁,1979-07-21T00:00:00Z,烏克蘭,179,男
安托林·阿尔卡拉斯,1982-07-30T00:00:00Z,巴拉圭,185,男
卡吉索·迪加戈尔,1984-11-24T00:00:00Z,南非,180,男
埃尔伯特·里拉,1982-04-15T00:00:00Z,西班牙,188,男
伯纳德·帕克,1986-03-16T00:00:00Z,南非,172,男
克里斯蒂安·里维罗斯,1982-10-16T00:00:00Z,巴拉圭,179,男
弗拉迪米尔·斯托伊科维奇,1983-07-28T00:00:00Z,塞爾維亞,196,男
塞尔希奥·罗梅罗,1987-02-22T00:00:00Z,阿根廷,191,男
法蘭斯高·查維亞·洛迪古斯,1981-10-10T00:00:00Z,墨西哥,191,男
法蘭斯高·查維亞·洛迪古斯,1981-10-20T00:00:00Z,墨西哥,191,男
卡盧·烏切,1982-11-15T00:00:00Z,奈及利亞,179,男
肖恩·斯梅尔茨,1981-09-29T00:00:00Z,新西兰,185,男
杰森·丘利纳,1980-08-05T00:00:00Z,澳大利亚,176,男
吉列尔莫·奥乔亚,1985-07-13T00:00:00Z,墨西哥,183,男
多梅尼科·克里西托,1986-12-30T00:00:00Z,意大利,183,男
里戈贝尔·宋,1976-07-01T00:00:00Z,法國,185,男
里戈贝尔·宋,1976-07-01T00:00:00Z,喀麦隆,185,男
艾倫·達迪約克,1988-06-12T00:00:00Z,瑞士,191,男
艾倫·達迪約克,1988-06-12T00:00:00Z,土耳其,191,男
祖漢·佐羅,1987-01-18T00:00:00Z,瑞士,191,男
瓦茨拉夫·皮拉爾,1988-10-13T00:00:00Z,捷克,169,男
沙伊·吉文,1976-04-20T00:00:00Z,愛爾蘭共和國,185,男
保羅·羅賓遜,1979-10-15T00:00:00Z,英国,193,男
法布里西奥·科洛奇尼,1982-01-22T00:00:00Z,阿根廷,183,男
乔莱昂·莱斯科特,1982-08-16T00:00:00Z,英国,190,男
邓加,1963-10-31T00:00:00Z,巴西,177,男
托雷·安德烈·費奧,1973-06-15T00:00:00Z,挪威,193,男
埃默森·费雷拉·达罗萨,1976-04-04T00:00:00Z,巴西,182,男
安多尼·苏维萨雷塔,1961-10-23T00:00:00Z,西班牙,1.87,男
斯坦利·马修斯,1915-02-01T00:00:00Z,英国,174,男
阿莱士·罗德里戈·迪亚斯·达科斯塔,1982-06-17T00:00:00Z,巴西,188,男
彼得·伊拉切克,1986-03-02T00:00:00Z,捷克,180,男
赫德维赫斯·马杜罗,1985-02-13T00:00:00Z,荷兰王国,185,男
Paul Grischok,1986-02-26T00:00:00Z,波蘭,182,男
Paul Grischok,1986-02-26T00:00:00Z,德國,182,男
胡安·古铁雷斯·莫雷诺,1976-07-23T00:00:00Z,西班牙,183,男
何塞·路易斯·奇拉维特,1965-07-27T00:00:00Z,巴拉圭,188,男
Kurt Landauer,1884-07-28T00:00:00Z,德國,,男
Sebastián Sciorilli,1989-05-02T00:00:00Z,阿根廷,,男
塞尔吉·格纳布里,1995-07-14T00:00:00Z,德國,176,男
塞尔吉·格纳布里,1995-07-14T00:00:00Z,科特迪瓦,176,男
尼科·延纳里斯,1993-05-23T00:00:00Z,希腊,174,男
尼科·延纳里斯,1993-05-24T00:00:00Z,希腊,174,男
尼科·延纳里斯,1993-05-23T00:00:00Z,英国,174,男
尼科·延纳里斯,1993-05-24T00:00:00Z,英国,174,男
尼科·延纳里斯,1993-05-23T00:00:00Z,中华人民共和国,174,男
尼科·延纳里斯,1993-05-24T00:00:00Z,中华人民共和国,174,男
尼科·延纳里斯,1993-05-23T00:00:00Z,塞浦路斯,174,男
尼科·延纳里斯,1993-05-24T00:00:00Z,塞浦路斯,174,男
積奇·布蘭弗羅,1933-03-07T00:00:00Z,英国,,男
塞巴斯蒂安·波爾特,1991-04-01T00:00:00Z,德國,191,男
麥克·弗蘭茨,1986-10-14T00:00:00Z,德國,180,男
阿當·拉爾拉拿,1988-05-10T00:00:00Z,英国,172,男
Martin Pařízek,1974-12-30T00:00:00Z,捷克,,男
Piotr Parzyszek,1993-09-08T00:00:00Z,荷兰王国,191,男
羅伯托·馬克,1991-03-08T00:00:00Z,斯洛伐克,178,男
马尔西奥·埃莫森,1978-12-06T00:00:00Z,巴西,171,男
马尔西奥·埃莫森,1978-12-06T00:00:00Z,卡塔尔,171,男
赫苏斯·费尔南德斯,1988-06-11T00:00:00Z,西班牙,190,男
克里斯蒂安·特雷施,1987-09-01T00:00:00Z,德國,180,男
羅伯托·希爾伯特,1984-10-16T00:00:00Z,德國,182,男
Rafael Rato,1983-06-16T00:00:00Z,巴西,,男
塞巴斯蒂安·魯迪,1990-02-28T00:00:00Z,德國,180,男
奥塞亚斯·雷斯·多斯桑托斯,1971-05-14T00:00:00Z,巴西,186,男
亚历山德罗·坎巴尔霍塔,1973-05-27T00:00:00Z,巴西,170,男
亨里克,1985-05-16T00:00:00Z,巴西,180,男
Fábio Alves Félix,1980-01-10T00:00:00Z,巴西,186,男
Marcel Augusto Ortolan,1981-11-12T00:00:00Z,巴西,187,男
Kelly,1975-04-28T00:00:00Z,巴西,178,男
迪辛恩·列當錫,1983-08-02T00:00:00Z,蒙特內哥羅,192,男
菲利佩·加布里埃尔,1985-12-06T00:00:00Z,巴西,176,男
洛迪高·拉莫斯,1980-10-06T00:00:00Z,巴西,184,男
安托·德羅布尼亞克,1968-09-21T00:00:00Z,蒙特內哥羅,,男
帕维尔·巴迪亚,1967-06-10T00:00:00Z,羅馬尼亞,172,男
郑智,1980-08-20T00:00:00Z,中华人民共和国,181,男
贾德尔·沃内·思平德,1982-01-18T00:00:00Z,巴西,191,男
亞歷山大·曼寧格,1977-06-04T00:00:00Z,奧地利,189,男
克雷格·勒韦恩,1964-10-22T00:00:00Z,英国,183,男
基仙奴·杜·阿曼龍,1984-04-04T00:00:00Z,巴西,168,男
聖地亞哥·薩爾塞多,1981-09-06T00:00:00Z,巴拉圭,183,男
马奎斯·巴蒂斯塔·德·阿布莱乌,1973-03-12T00:00:00Z,巴西,174,男
林志堅 (足球員),1991-06-04T00:00:00Z,德國,175,男
Putte Kock,1901-06-29T00:00:00Z,瑞典,,男
埃迪·卡洛斯·迪亚斯·马萨尔,1974-09-13T00:00:00Z,巴西,177,男
森脇良太,1986-04-06T00:00:00Z,日本,177,男
Martin Guzik,1974-04-07T00:00:00Z,捷克斯洛伐克,,男
Yaroslav Nagorny,1995-09-11T00:00:00Z,俄罗斯,,男
Andrei Nesterenko,1993-04-14T00:00:00Z,俄罗斯,,男
Anton Nechayev,1992-05-01T00:00:00Z,俄罗斯,,男
Aleksandr Nartov,1991-06-17T00:00:00Z,俄罗斯,,男
周海滨,1985-07-19T00:00:00Z,中华人民共和国,185,男
Dmitri Nikitinsky,1992-02-09T00:00:00Z,俄罗斯,,男
Denis Voronov,1991-06-02T00:00:00Z,俄罗斯,,男
Guyon Fernandez,1986-04-18T00:00:00Z,荷兰王国,184,男
Ronald Graafland,1979-04-30T00:00:00Z,荷兰王国,190,男
Wesley Verhoek,1986-09-25T00:00:00Z,荷兰王国,187,男
馬田斯·恩迪,1992-02-08T00:00:00Z,葡萄牙,187,男
馬田斯·恩迪,1992-02-08T00:00:00Z,荷兰王国,187,男
約迪·克拉瑟,1991-06-27T00:00:00Z,荷兰王国,169,男
Thomas Bruns,1992-01-07T00:00:00Z,荷兰王国,177,男
穆斯塔法·卡普蘭,1967-09-02T00:00:00Z,土耳其,,男
穆罕默德·乌穆特·纳伊尔,1993-06-28T00:00:00Z,土耳其,,男
Yakup Bugun,1987-05-05T00:00:00Z,土耳其,,男
Yakup Bugun,1987-09-05T00:00:00Z,土耳其,,男
查斯利,1978-07-12T00:00:00Z,突尼西亞,171,男
Serge Rohmann,1970-11-27T00:00:00Z,卢森堡,,男
Auguste Rizzi,1892-05-08T00:00:00Z,卢森堡,,男
Zié Diabaté,1989-03-02T00:00:00Z,科特迪瓦,177,男
Jean Boyer,1901-02-13T00:00:00Z,法國,,男
Émile Mbouh,1966-05-30T00:00:00Z,喀麦隆,165,男
巴加約高,1979-05-21T00:00:00Z,法國,190,男
巴加約高,1979-05-21T00:00:00Z,马里,190,男
Mamadou Bagayoko,1989-12-31T00:00:00Z,科特迪瓦,175,男
Pascal Kalemba,1979-02-26T00:00:00Z,刚果民主共和国,186,男
Herbert Oberhofer,1955-11-16T00:00:00Z,奧地利,,男
Yuri Zheludkov,1959-03-08T00:00:00Z,俄罗斯,180,男
Yuri Zheludkov,1959-03-08T00:00:00Z,蘇聯,180,男
Korbinian Vollmann,1993-10-27T00:00:00Z,德國,,男
Gaëtan Englebert,1976-06-11T00:00:00Z,比利時,179,男
Boris Pandža,1986-12-15T00:00:00Z,波斯尼亚和黑塞哥维那,186,男
羅拔·格連,1980-01-18T00:00:00Z,英国,187,男
蒂姆·霍华德,1979-03-06T00:00:00Z,美國,191,男
马雷克·扬库洛夫斯基,1977-05-09T00:00:00Z,捷克,184,男
马雷克·扬库洛夫斯基,1977-05-09T00:00:00Z,捷克斯洛伐克,184,男
Kurt Mørkøre,1969-02-20T00:00:00Z,丹麥王國,183,男
乌巴尔多·里格蒂,1963-03-01T00:00:00Z,意大利,183,男
龙尼·克莱顿,1934-08-05T00:00:00Z,英国,,男
叙尔韦·本特松,1930-07-02T00:00:00Z,瑞典,,男
藤田征也,1987-06-02T00:00:00Z,日本,175,男
柿谷曜一朗,1990-01-03T00:00:00Z,日本,177,男
Naoki Ishikawa,1985-09-13T00:00:00Z,日本,180,男
埃德米尔森·阿尔维斯,1976-02-17T00:00:00Z,巴西,182,男
雅伊尔津霍,1944-12-25T00:00:00Z,巴西,173,男
安達臣·利馬,1973-03-18T00:00:00Z,巴西,176,男
上原埃德温,1969-07-21T00:00:00Z,日本,169,男
萨拉·金特-韦莱因,1983-01-25T00:00:00Z,德國,1.67,女
克斯汀·加雷弗雷克斯,1979-09-04T00:00:00Z,德國,179,女
娜丁·安格勒,1978-11-10T00:00:00Z,德國,175,女
Ziya Doğan,1961-01-01T00:00:00Z,土耳其,,男
Ziya Erdal,1988-01-05T00:00:00Z,土耳其,,男
Ziya Şengül,1944-01-01T00:00:00Z,土耳其,,男
齊齊·羅伯茨,1979-06-13T00:00:00Z,利比里亞,183,男
齊齊·羅伯茨,1979-07-19T00:00:00Z,利比里亞,183,男
托馬斯·蘇亞雷斯·達席爾瓦,1921-09-14T00:00:00Z,巴西,169,男
兹拉坦·阿洛梅羅維奇,1991-06-15T00:00:00Z,德國,187,男
兹拉坦·巴伊拉莫维奇,1979-08-12T00:00:00Z,波斯尼亚和黑塞哥维那,182,男
薩拉坦·隆比真歷,1983-12-15T00:00:00Z,斯洛文尼亞,186,男
兹拉坦·穆斯利莫维奇,1981-03-06T00:00:00Z,波斯尼亚和黑塞哥维那,189,男
Zlatko Hebib,1990-12-28T00:00:00Z,瑞士,,男
兹拉特科·亚尼奇,1986-05-07T00:00:00Z,德國,,男
兹拉特科·尤努佐维奇,1987-09-26T00:00:00Z,奧地利,172,男
兹拉特科·尤努佐维奇,1987-09-26T00:00:00Z,波斯尼亚和黑塞哥维那,172,男
薩拉高·迪迪,1984-10-05T00:00:00Z,斯洛文尼亞,183,男
兹拉特科·克拉尼查尔,1956-11-15T00:00:00Z,克羅地亞,,男
兹拉特科·克拉尼查尔,1956-11-15T00:00:00Z,南斯拉夫,,男
Zlatko Tanevski,1983-08-03T00:00:00Z,北马其顿,189,男
兹拉特科·武约维奇,1958-08-26T00:00:00Z,南斯拉夫,179,男
卡高夫斯基,1923-11-24T00:00:00Z,克羅地亞,163,男
卡高夫斯基,1923-11-24T00:00:00Z,南斯拉夫社会主义联邦共和国,163,男
兹拉特科·什科里奇,1941-07-27T00:00:00Z,南斯拉夫,182,男
沙奴域,1971-02-01T00:00:00Z,斯洛文尼亞,181,男
迪迪埃·索高拿,1980-12-14T00:00:00Z,科特迪瓦,179,男
馬爾科·潘特利奇,1978-09-15T00:00:00Z,塞爾維亞,183,男
莱德利·金,1980-10-12T00:00:00Z,英国,188,男
罗伯特·维特克,1982-04-01T00:00:00Z,斯洛伐克,188,男
埃拉诺,1981-06-14T00:00:00Z,巴西,174,男
路易斯·范加尔,1951-08-08T00:00:00Z,荷兰王国,185,男
比尔·香克利,1913-09-02T00:00:00Z,英国,,男
奥古齐·奥涅乌,1982-05-13T00:00:00Z,美國,198,男
奥巴费米·马丁斯,1984-10-28T00:00:00Z,奈及利亞,170,男
安东尼奥·普埃尔塔,1984-11-25T00:00:00Z,西班牙,183,男
安东尼奥·普埃尔塔,1984-11-26T00:00:00Z,西班牙,183,男
庫奧特莫克·白蘭高,1973-01-17T00:00:00Z,墨西哥,177,男
西费韦·沙巴拉拉,1984-09-25T00:00:00Z,南非,170,男
布莱恩·克拉夫,1935-03-21T00:00:00Z,英国,178,男
丹尼斯·罗梅达尔,1978-07-22T00:00:00Z,丹麥王國,178,男
阿尔图尔·博鲁茨,1980-02-20T00:00:00Z,波蘭,193,男
卡路·古迪仙尼,1973-09-06T00:00:00Z,意大利,185,男
特兰基洛·巴内塔,1985-05-22T00:00:00Z,意大利,178,男
特兰基洛·巴内塔,1985-05-22T00:00:00Z,瑞士,178,男
安德雷·奥耶,1974-07-11T00:00:00Z,荷兰王国,184,男
热尔维尼奥,1987-05-27T00:00:00Z,科特迪瓦,179,男
莱昂纳多·博努奇,1987-05-01T00:00:00Z,意大利,189,男
霍納斯·古鐵雷斯,1983-07-05T00:00:00Z,阿根廷,185,男
哈维·阿隆索,1981-11-25T00:00:00Z,西班牙,183,男
塔耶·塔伊沃,1985-04-16T00:00:00Z,奈及利亞,183,男
迈克尔·布拉德利,1987-07-31T00:00:00Z,美國,189,男
索迪里奧斯·卡治亞高斯,1979-07-23T00:00:00Z,希腊,193,男
米蘭·約萬諾維奇,1981-04-18T00:00:00Z,塞爾維亞,183,男
馬田·巴勒莫,1973-11-07T00:00:00Z,阿根廷,187,男
米高·禾姆,1983-10-20T00:00:00Z,荷兰王国,183,男
川口能活,1975-08-15T00:00:00Z,日本,180,男
瑞恩·尼尔森,1977-10-18T00:00:00Z,新西兰,185,男
斯蒂芬·利希施泰納,1984-01-16T00:00:00Z,瑞士,181,男
約茲·艾迪杜里,1989-11-06T00:00:00Z,美國,185,男
西蒙·凯尔,1989-03-26T00:00:00Z,丹麥王國,190,男
费德里科·马凯达,1991-08-22T00:00:00Z,意大利,184,男
瓦尔特·加尔加诺,1984-07-23T00:00:00Z,烏拉圭,169,男
尼尔玛·奥诺拉托·达·席尔瓦,1984-07-14T00:00:00Z,巴西,180,男
卡洛斯·萨尔西多,1980-04-02T00:00:00Z,墨西哥,176,男
埃登·麦克格迪,1986-04-04T00:00:00Z,英国,180,男
斯蒂佩·普莱蒂科萨,1979-01-08T00:00:00Z,克羅地亞,193,男
Bodo Schmidt,1967-09-03T00:00:00Z,德國,187,男
奧列格·古謝夫,1983-04-25T00:00:00Z,烏克蘭,179,男
Artak Grigoryan,1987-10-19T00:00:00Z,亞美尼亞,,男
菲爾·積基爾卡,1982-08-17T00:00:00Z,英国,180,男
Sargis Karapetyan,1990-04-24T00:00:00Z,亞美尼亞,,男
Álvaro Méndez,1976-04-06T00:00:00Z,烏拉圭,,男
Sören Åkeby,1952-02-23T00:00:00Z,瑞典,,男
Arsen Balabekyan,1986-11-24T00:00:00Z,亞美尼亞,,男
亚里·利特马宁,1971-02-20T00:00:00Z,芬蘭,181,男
Heiko Bonan,1966-02-10T00:00:00Z,德國,,男
Heiko Bonan,1966-02-10T00:00:00Z,東德,,男
Rasim Ramaldanov,1986-01-24T00:00:00Z,阿塞拜疆,191,男
霍恩·科尔多瓦,1993-05-11T00:00:00Z,哥伦比亚,188,男
Kacper Łazaj,1995-07-24T00:00:00Z,波蘭,,男
Jan Birkelund,1950-11-10T00:00:00Z,挪威,,男
萨迪奥·马内,1992-04-10T00:00:00Z,塞内加尔,174,男
米卡·李察士,1988-06-24T00:00:00Z,英国,180,男
木場昌雄,1974-09-06T00:00:00Z,日本,,男
沃尓坎·德米雷尔,1981-10-27T00:00:00Z,土耳其,191,男
Masakatsu Sawa,1983-01-12T00:00:00Z,日本,173,男
卡路士·艾拔圖·蘇沙·杜斯·山度士,1960-12-09T00:00:00Z,巴西,176,男
流垣宇,1990-08-05T00:00:00Z,大韩民国,185,男
Anderson Andrade Antunes,1981-11-15T00:00:00Z,巴西,,男
José Fernando Fumagalli,1977-10-05T00:00:00Z,巴西,176,男
華賀夫索夫,1986-10-10T00:00:00Z,白俄羅斯,190,男
下村东美,1980-12-18T00:00:00Z,日本,,男
Jun Marques Davidson,1983-06-07T00:00:00Z,日本,185,男
東口順昭,1986-05-12T00:00:00Z,日本,184,男
Emerson Thome,1972-03-30T00:00:00Z,巴西,187,男
乐山孝志,1980-08-11T00:00:00Z,日本,,男
松代直樹,1974-04-09T00:00:00Z,日本,,男
烏斯利·雷蒙度·彭利拿·迪·施華,1972-04-19T00:00:00Z,巴西,177,男
藤谷陽介,1981-02-13T00:00:00Z,日本,185,男
艾迪臣·費利拿·迪·蘇沙,1978-09-01T00:00:00Z,巴西,168,男
莫里茨·萊特納,1992-12-08T00:00:00Z,德國,176,男
胡斯托·比利亚尔,1977-06-30T00:00:00Z,巴拉圭,180,男
Karen Israelyan,1992-03-26T00:00:00Z,亞美尼亞,,男
Rūdolfs Bārda,1903-02-07T00:00:00Z,拉脫維亞,,男
Edvīns Bārda,1900-04-06T00:00:00Z,拉脫維亞,,男
Pele van Anholt,1991-04-23T00:00:00Z,荷兰王国,170,男
埃里克·博特金,1987-08-31T00:00:00Z,巴西,192,男
迈克·特·维里克,1992-06-08T00:00:00Z,荷兰王国,191,男
馬田·卡沙利斯,1987-04-07T00:00:00Z,烏拉圭,178,男
亚历克斯·奥克斯雷德-张伯伦,1993-08-15T00:00:00Z,英国,180,男
哈比比·巴莫戈,1982-05-08T00:00:00Z,法國,176,男
哈比比·巴莫戈,1982-05-08T00:00:00Z,布吉納法索,176,男
哈维尔·阿吉雷,1958-12-01T00:00:00Z,墨西哥,173,男
马科斯·塞纳,1976-07-17T00:00:00Z,西班牙,177,男
马科斯·塞纳,1976-07-17T00:00:00Z,巴西,177,男
何塞·马利亚·古铁雷斯·埃尔南德斯,1976-10-31T00:00:00Z,西班牙,185,男
盧卡斯·奧坎波斯,1994-07-11T00:00:00Z,阿根廷,187,男
Sergey Mitin,1980-06-03T00:00:00Z,俄罗斯,,男
David Phillips,1963-07-29T00:00:00Z,英国,178,男
伊拜·戈麥斯,1989-11-11T00:00:00Z,西班牙,1.77,男
René Wendling,1920-05-30T00:00:00Z,卢森堡,,男
René Wendling,1920-05-30T00:00:00Z,法國,,男
Bernard Wirtz,1900-01-01T00:00:00Z,卢森堡,,男
Shawn Parker,1993-03-07T00:00:00Z,德國,179,男
奧馬爾·艾拉德拉維,1991-12-05T00:00:00Z,挪威,179,男
Philibert Smellinckx,1911-01-17T00:00:00Z,比利時,,男
André Vandeweyer,1909-06-21T00:00:00Z,比利時,,男
让·卡佩勒,1913-10-26T00:00:00Z,比利時,,男
艾弗頓·拉莫斯·達·席爾瓦,1983-06-08T00:00:00Z,巴西,177,男
Renato Piau de Sa,1992-12-19T00:00:00Z,巴西,,男
Nikola Jakimovski,1990-02-26T00:00:00Z,北马其顿,182,男
Markus Jürgenson,1987-09-09T00:00:00Z,愛沙尼亞,175,男
Markus Jürgenson,1987-09-19T00:00:00Z,愛沙尼亞,175,男
中澤聰太,1982-10-26T00:00:00Z,日本,188,男
安德烈亚斯·鲁特,1987-03-10T00:00:00Z,德國,195,男
Gareth Williams,1981-12-16T00:00:00Z,英国,,男
阿部翔平,1983-12-01T00:00:00Z,日本,171,男
阿部祐大朗,1984-10-05T00:00:00Z,日本,183,男
克萊門特·格萊尼爾,1991-01-07T00:00:00Z,法國,186,男
阿德里安·洛佩斯·罗德里格斯,1987-02-25T00:00:00Z,西班牙,184,男
Trygve Bornø,1942-02-02T00:00:00Z,挪威,,男
Tor Egil Johansen,1950-08-08T00:00:00Z,挪威,,男
谢尔盖·戈鲁科维奇,1961-11-18T00:00:00Z,俄罗斯,182,男
谢尔盖·戈鲁科维奇,1961-11-18T00:00:00Z,蘇聯,182,男
費利佩·古鐵雷斯,1990-10-08T00:00:00Z,智利,170,男
阿尔米尔·图尔科维奇,1970-11-03T00:00:00Z,波斯尼亚和黑塞哥维那,183,男
阿歷山大·伊舒韋利,1976-10-23T00:00:00Z,格鲁吉亚,175,男
阿歷山大·伊舒韋利,1977-10-23T00:00:00Z,格鲁吉亚,175,男
尼古拉·萊亞利,1993-02-17T00:00:00Z,意大利,192,男
昆斯·安迪柏斯,1984-04-20T00:00:00Z,津巴布韦,168,男
米克尔·蒂格森,1984-10-22T00:00:00Z,丹麥王國,184,男
Teoman Safa Erkan,1992-01-05T00:00:00Z,土耳其,,男
Ryoichi Kurisawa,1982-09-05T00:00:00Z,日本,170,男
維克托·帕爾森,1991-04-30T00:00:00Z,冰島,185,男
平井將生,1987-12-04T00:00:00Z,日本,180,男
深澤仁博,1977-07-12T00:00:00Z,日本,1.74,男
萩村滋則,1976-07-31T00:00:00Z,日本,183,男
艾巴依路,1965-02-21T00:00:00Z,巴西,189,男
艾倫·艾維迪,1977-04-03T00:00:00Z,波斯尼亚和黑塞哥维那,181,男
丸山良明,1974-10-12T00:00:00Z,日本,,男
福田健二,1977-10-21T00:00:00Z,日本,178,男
野泽拓也,1981-08-12T00:00:00Z,日本,176,男
山本康裕,1989-10-29T00:00:00Z,日本,179,男
Kota Ueda,1986-05-09T00:00:00Z,日本,174,男
埃丁·穆金,1970-01-14T00:00:00Z,波斯尼亚和黑塞哥维那,174,男
伊達倫央,1966-08-22T00:00:00Z,日本,,男
影山雅永,1967-05-23T00:00:00Z,日本,181,男
狩野健太,1986-05-02T00:00:00Z,日本,177,男
相马崇人,1981-12-10T00:00:00Z,日本,176,男
山崎亮平,1989-03-14T00:00:00Z,日本,173,男
松原良香,1974-08-19T00:00:00Z,日本,179,男
Isao Homma,1981-04-19T00:00:00Z,日本,173,男
Josué Balamandji,1989-08-09T00:00:00Z,中非共和國,,男
大迫勇也,1990-05-18T00:00:00Z,日本,182,男
謝菲·布馬,1991-11-13T00:00:00Z,荷兰王国,189,男
卡达尔·陶马什,1990-03-14T00:00:00Z,匈牙利,188,男
Jaap van Duijn,1990-12-23T00:00:00Z,荷兰王国,186,男
乔基姆·尼尔森,1966-03-31T00:00:00Z,瑞典,183,男
埃马努埃莱·吉亚切里尼,1985-05-05T00:00:00Z,意大利,167,男
斯特凡·德弗赖,1992-02-05T00:00:00Z,荷兰王国,189,男
埃爾文·穆爾德,1989-03-03T00:00:00Z,荷兰王国,193,男
Robert Zwinkels,1983-05-03T00:00:00Z,荷兰王国,183,男
Robert Zwinkels,1983-05-04T00:00:00Z,荷兰王国,183,男
弗爾莫,1988-05-11T00:00:00Z,荷兰王国,176,男
Charlton Vicento,1991-01-19T00:00:00Z,荷兰王国,181,男
Charlton Vicento,1992-01-19T00:00:00Z,荷兰王国,181,男
Gábor Horváth,1985-07-04T00:00:00Z,匈牙利,188,男
Rodrigo Ureña,1993-03-01T00:00:00Z,智利,178,男
Ramón Masó,1987-10-27T00:00:00Z,西班牙,,男
達利爾·揚馬特,1989-07-22T00:00:00Z,荷兰王国,185,男
基特·施蒙斯,1971-03-08T00:00:00Z,英国,,男
